"id","user_id","origin_id","destination_id","start_time","end_time","origin_lat","origin_lon","destination_lat","destination_lon","trip_distance","duration_without_stops","duration_with_stops","waypoints","num_intermediate_stops","min_intermediate_stop_duration","max_intermediate_stop_duration","avg_intermediate_stop_duration"
"6647215851624","41","1821156","1824996","2016-11-29 19:12:14","2016-11-30 13:01:06","42.51297776474445","-71.13628050288382","41.63249345628195","-71.00727839344262","76.35894274713999","5745.0","64132.0","","0","0","0","0"
"6584363253940","41","1814434","1814439","2016-11-28 13:22:38","2016-11-28 14:26:43","42.48776025225223","-71.1309409909892","42.367201522070836","-71.07500214769357","11.577930450430001","3605.0","3845.0","via:42.47960420252998,-71.12231714567555","1","240.0","240.0","240.0"
"6589749604334","41","1814926","1815431","2016-11-28 16:31:18","2016-11-28 17:16:33","42.48776221277385","-71.13096507529417","42.646825428522725","-71.34288885474368","23.8738994598","2715.0","2715.0","","0","0","0","0"
"6608782775327","41","1815675","1819921","2016-11-28 20:31:28","2016-11-29 11:03:04","42.512923107162365","-71.13631430813899","42.198377220131434","-70.76758191295025","47.192718744299995","7186.0","52296.0","","0","0","0","0"
"6319325344067","41","1777348","1777739","2016-11-22 15:12:11","2016-11-22 15:49:31","42.48802809753053","-71.1312172903365","42.39503918925192","-71.03733029386237","11.4846000671","2240.0","2240.0","","0","0","0","0"
"6337440817946","41","1778343","1781836","2016-11-22 19:01:01","2016-11-23 11:32:16","42.48776682400884","-71.1309919992735","42.28056300257107","-71.76550402677796","75.18203659352","7735.0","59475.0","","0","0","0","0"
"6301235800011","41","1774994","1775001","2016-11-21 14:44:16","2016-11-21 15:34:46","42.51287397025614","-71.13613410479371","42.40810002612205","-71.11853718770338","10.75403022766","1495.0","3030.0","via:42.47958464904231,-71.12195652242981","1","330.0","330.0","330.0"
"6314964003650","41","1776940","1776920","2016-11-21 19:42:26","2016-11-22 11:52:16","42.51687374524","-71.14014907382713","42.30854113141823","-71.11554129991077","33.53240013119","3670.0","58190.0","","0","0","0","0"
"5393083346450","41","1642114","1642115","2016-11-03 18:40:12","2016-11-03 18:45:47","42.52073979028848","-71.12930298900494","42.474472823915185","-71.11006610282556","1.95526003838","335.0","335.0","","0","0","0","0"
"5447699735198","41","1649772","1651045","2016-11-04 15:13:23","2016-11-04 16:02:53","42.48782596040774","-71.13093646534942","42.64640935950768","-71.34247796365523","25.374290108660002","2700.0","2970.0","via:42.47953403333818,-71.12276179697092","1","270.0","270.0","270.0"
"5451932205001","41","1651048","1651051","2016-11-04 16:24:28","2016-11-04 17:07:33","42.65131000757727","-71.32449402273409","42.487926796690104","-71.1312038298892","24.9792003632","2585.0","2585.0","","0","0","0","0"
"5896380608210","41","1716559","1717499","2016-11-10 16:13:23","2016-11-10 17:03:03","42.781800913606894","-71.24467730831589","42.523011270187595","-70.89677189337456","36.4729003906","2980.0","2980.0","","0","0","0","0"
"6106156515510","41","1747067","1747544","2016-11-14 16:58:49","2016-11-14 17:03:59","42.5129902512997","-71.13632371125163","42.52694417763551","-71.14923920613813","1.84795999527","310.0","310.0","","0","0","0","0"
"6109623662663","41","1747546","1748057","2016-11-14 17:40:34","2016-11-14 17:59:49","42.48781509326529","-71.13096608721818","42.53118676705547","-71.1398032291776","6.4548201561","1155.0","1155.0","","0","0","0","0"
"6175746176310","41","1756904","1757564","2016-11-15 15:40:40","2016-11-15 15:50:10","42.51679871642756","-71.14021274166032","42.48776510697631","-71.13090228217021","3.34905004501","570.0","570.0","","0","0","0","0"
"6246698580001","41","1767298","1767301","2016-11-16 14:13:31","2016-11-16 15:00:06","42.488390695906745","-71.13158622763683","42.69765632895938","-71.40888474078895","34.640499115","2795.0","2795.0","","0","0","0","0"
"6247886262209","41","1767306","1767629","2016-11-16 17:03:46","2016-11-17 11:14:43","42.51673856636948","-71.14021652138362","42.64636447549013","-71.34261179474768","28.70504093166","2945.0","65457.0","via:42.47954226975772,-71.12235645532472","1","480.0","480.0","480.0"
"6249120015613","41","1767641","1767643","2016-11-17 14:50:43","2016-11-17 15:35:23","42.48781245274545","-71.13095510670733","42.6533037465526","-71.32648121046624","25.0816001892","2680.0","2680.0","","0","0","0","0"
"6335418795276","52","1779801","1779810","2016-11-04 22:38:54","2016-11-04 23:47:04","42.39622757702491","-71.00844690163899","42.097742921161085","-71.01764849514822","31.5969009399","4090.0","4090.0","","0","0","0","0"
"6335518464803","52","1779816","1779823","2016-11-05 01:54:19","2016-11-05 03:03:59","42.396859792151275","-71.00853380097143","42.094130518944716","-70.71741873702037","43.0912017822","4180.0","4180.0","","0","0","0","0"
"6337355372171","52","1780074","1780081","2016-11-08 03:30:49","2016-11-08 04:36:04","42.39512097910449","-71.02084356840246","42.08124743084221","-70.9884353113146","31.54009985922","3600.0","3915.0","via:42.395679532264516,-71.0519244220419|via:42.395679532264516,-71.0519244220419","2","315.0","315.0","315.0"
"6335586098142","52","1779827","1779831","2016-11-05 06:19:19","2016-11-05 07:17:14","42.39672055857265","-71.00832917360917","42.08104870953659","-70.93101429416146","31.4111995697","3475.0","3475.0","","0","0","0","0"
"6335685768989","52","1779838","1779848","2016-11-05 20:06:24","2016-11-05 20:35:59","42.39624906387249","-71.00856427177828","42.400809118124265","-71.09759869579123","7.29034996033","1775.0","1775.0","","0","0","0","0"
"6335881553283","52","1779869","1779872","2016-11-06 01:01:09","2016-11-06 01:22:44","42.39697933481443","-71.00810764902533","42.40505931795078","-71.10105216666618","7.88093996048","1295.0","1295.0","","0","0","0","0"
"6303149393113","55","1775266","1775268","2016-11-21 14:08:46","2016-11-21 14:36:26","41.6501240655747","-73.05053361609441","41.93151000031453","-73.08111656018691","22.9477005005","1660.0","1660.0","","0","0","0","0"
"5534314786299","52","1663190","1663764","2016-11-06 05:16:54","2016-11-06 06:21:04","42.39661142363205","-71.00806339809189","42.264986623601985","-71.12092865318931","22.2374000549","3850.0","3850.0","","0","0","0","0"
"5539339628285","52","1664059","1664405","2016-11-06 08:16:34","2016-11-06 09:00:39","42.39685418310776","-71.00810468230286","42.30762738911219","-71.10619400634651","13.3683004379","2645.0","2645.0","","0","0","0","0"
"5579032528894","52","1669370","1670998","2016-11-06 21:35:54","2016-11-06 22:41:19","42.39696663988025","-71.00812403618946","42.3119634112895","-71.42986886424515","41.0765991211","3925.0","3925.0","","0","0","0","0"
"5592963872426","52","1672026","1672510","2016-11-07 02:21:49","2016-11-07 02:49:14","42.396899168034935","-71.00828134559978","42.520911144418946","-71.1029614496828","16.4377002716","1645.0","1645.0","","0","0","0","0"
"5598748071509","52","1673001","1673264","2016-11-07 04:19:49","2016-11-07 05:01:19","42.396966540801714","-71.00828372094855","42.30752850128768","-71.10605775441533","13.2861003876","2490.0","2490.0","","0","0","0","0"
"5984350398031","52","1679539","1780041","2016-11-07 16:29:29","2016-11-07 16:40:09","42.39677684900753","-71.0078814858844","42.38775042631271","-71.03786429947701","3.67285990715","640.0","640.0","","0","0","0","0"
"6337259248325","52","1780059","1780069","2016-11-08 00:11:14","2016-11-08 01:19:04","42.39506587188993","-71.02082239017767","42.05270914038439","-71.01136438237295","35.5447998047","4070.0","4070.0","","0","0","0","0"
"6337423015314","52","1780085","1780089","2016-11-08 06:55:44","2016-11-08 07:52:39","42.394996144835346","-71.02069824739633","42.27434406248245","-71.42555589589341","42.9578018188","3415.0","3415.0","","0","0","0","0"
"6337536941426","52","1780101","1780105","2016-11-08 15:48:34","2016-11-08 16:20:24","42.39697849629782","-71.00795766036097","42.46583282562749","-71.10459197125849","12.2497997284","1910.0","1910.0","","0","0","0","0"
"6337657989044","52","1780116","1780124","2016-11-08 21:12:39","2016-11-08 23:14:54","42.39491465141204","-71.02096406628237","42.31215679031932","-71.42961823386855","43.06926101449","6540.0","7335.0","via:42.39381370748979,-71.04662027210614|via:42.39381370748979,-71.04662027210614|via:42.39535312202322,-71.05274448660712","3","240.0","555.0","345.0"
"6337754115915","52","1780130","1780137","2016-11-09 03:25:24","2016-11-09 05:03:39","42.39644697894194","-71.00830489522903","42.29038547853104","-71.80679514915265","65.5557022095","5895.0","5895.0","","0","0","0","0"
"6697891500410","30","1829914","1830110","2016-12-01 11:22:00","2016-12-01 11:32:15","42.23005749999999","-71.75357429999997","42.252322054025875","-71.7800409132256","3.95000004768","615.0","615.0","","0","0","0","0"
"6701482466157","30","1830363","1830642","2016-12-01 13:25:00","2016-12-01 14:03:10","42.23005749999999","-71.75357429999997","42.25763121067242","-71.56138421809453","16.966299057","2290.0","2290.0","","0","0","0","0"
"6707660006274","30","1831196","1831496","2016-12-01 16:16:10","2016-12-01 16:39:15","42.23005749999999","-71.75357429999997","42.34617664526659","-71.54749231008566","19.7845001221","1385.0","1385.0","","0","0","0","0"
"6663045921033","30","1825244","1825247","2016-11-30 14:22:00","2016-11-30 15:51:50","42.173609326859214","-71.21942222977768","42.23005749999999","-71.75357429999997","55.14909935","4715.0","5390.0","via:42.04654757598088,-71.35935082598017","1","675.0","675.0","675.0"
"6627595814912","30","1820383","1820384","2016-11-29 14:40:50","2016-11-29 15:32:45","41.875789599996494","-71.51963391568705","42.23005749999999","-71.75357429999997","39.9734992981","3115.0","3115.0","","0","0","0","0"
"6582973468659","30","1814126","1814364","2016-11-28 13:14:50","2016-11-28 14:10:45","42.55224939823942","-71.47531465544904","42.23005749999999","-71.75357429999997","32.730640173","2785.0","3355.0","via:42.24966868695654,-71.71540235942","1","570.0","570.0","570.0"
"6353967251535","30","1782254","1782564","2016-11-23 12:18:55","2016-11-23 13:04:25","42.1057992857927","-71.67026733177512","41.72922992977471","-71.45075604213088","36.8025016785","2730.0","2730.0","","0","0","0","0"
"6358926882585","30","1782569","1783640","2016-11-23 15:04:45","2016-11-23 16:00:50","42.22683660793986","-71.54827960273462","42.23005749999999","-71.75357429999997","23.26975965503","2270.0","3365.0","via:42.24977737651864,-71.71480376439541","1","1095.0","1095.0","1095.0"
"6316556234063","30","1776831","1777477","2016-11-22 13:03:55","2016-11-22 13:56:00","42.331612678195455","-71.07150408129004","42.23005749999999","-71.75357429999997","45.0742988586","3125.0","3125.0","","0","0","0","0"
"6323862450343","30","1778086","1778277","2016-11-22 19:09:30","2016-11-22 19:43:40","42.23005749999999","-71.75357429999997","41.98338944136572","-71.51519062793386","25.1352005005","2050.0","2050.0","","0","0","0","0"
"6651044863054","45","1822151","1825051","2016-11-29 21:45:08","2016-11-30 01:01:48","38.730974627765","-89.9088370035293","39.79046853617926","-87.23329607440792","189.8770065308","10945.0","11800.0","via:39.06419922878332,-88.67392434768536","1","855.0","855.0","855.0"
"6597103130071","45","1815464","1816918","2016-11-28 17:55:23","2016-11-29 00:43:38","39.876566620422686","-84.18044928570555","38.66711220929275","-88.46050206322934","299.926010132","19312.0","24495.0","via:39.69772952937549,-86.18539533630545","1","3115.0","3115.0","3115.0"
"6559235547652","45","1810943","1810999","2016-11-21 17:42:48","2016-11-21 21:40:58","39.876566620422686","-84.18044928570555","39.582112605407886","-87.69509362207639","236.441001892","13099.0","14290.0","via:39.697484303354,-86.185108626686","1","1191.0","1191.0","1191.0"
"6561202410100","45","1811240","1811245","2016-11-14 17:46:53","2016-11-14 21:59:13","39.876566620422686","-84.18044928570555","39.58236339384118","-87.69440184945533","244.72010421790003","13230.0","15140.0","via:39.697666585735014,-86.18521036045445|via:39.654706744626615,-86.40147601881455","2","615.0","1295.0","955.0"
"6944709188395","30","1863130","1863720","2016-12-02 12:18:55","2016-12-02 12:25:15","42.16395384735048","-71.97654285768427","42.16005520638171","-72.00343536950386","2.78214001656","380.0","380.0","","0","0","0","0"
"6952064211488","30","1864411","1864412","2016-12-02 15:00:25","2016-12-02 15:45:00","42.59571296540472","-71.7593648317632","42.23005749999999","-71.75357429999997","32.8165016174","2675.0","2675.0","","0","0","0","0"
"6986632257445","54","1869040","1869042","2016-12-09 13:18:54","2016-12-09 13:43:34","42.24330756955117","-71.91400567191734","42.292184729778654","-71.80132727276477","11.6705999374","1480.0","1480.0","","0","0","0","0"
"6951437783168","54","1864327","1864328","2016-12-08 16:52:09","2016-12-08 17:16:34","42.22260270461982","-71.98780042244059","42.18063048229195","-71.86426879384584","14.5074996948","1465.0","1465.0","","0","0","0","0"
"6962258822125","54","1865777","1865779","2016-12-08 20:00:19","2016-12-08 20:27:39","42.225479259427814","-71.87794787928914","42.328258251411015","-71.83460576270761","11.1159000397","1640.0","1640.0","","0","0","0","0"
"6303926984258","54","1775376","1775377","2016-11-21 12:09:27","2016-11-21 12:23:27","42.23988108333414","-71.9947955670707","42.24593316589845","-71.89567115063365","7.56662988663","840.0","840.0","","0","0","0","0"
"6303969593378","54","1775382","1775383","2016-11-21 15:32:52","2016-11-21 15:52:02","42.239787528662426","-71.88422065180701","42.114680872492286","-71.8693558743781","9.55430030823","1150.0","1150.0","","0","0","0","0"
"6304005101089","54","1775386","1775389","2016-11-21 16:37:07","2016-11-21 17:27:07","42.239981369499056","-71.9676483852189","42.36953685666998","-71.59935220000101","26.5576000214","3000.0","3000.0","","0","0","0","0"
"6035936145800","54","1737229","1737230","2016-11-13 17:50:22","2016-11-13 18:07:47","42.234245376727806","-72.01271845266272","42.116626232021765","-72.11027784542716","12.3514995575","1045.0","1045.0","","0","0","0","0"
"6061973973458","54","1740972","1740973","2016-11-14 00:20:57","2016-11-14 00:34:27","42.23143330702107","-72.02270373809624","42.18285981880456","-71.99874626190615","6.4504199028","810.0","810.0","","0","0","0","0"
"6981257928013","30","1868321","1868323","2016-12-05 16:15:35","2016-12-05 16:22:50","42.252149948476124","-71.78005209871455","41.956951943598355","-71.48990242499997","2.71399998665","435.0","435.0","","0","0","0","0"
"6990961629334","30","1868326","1870914","2016-12-05 17:56:00","2016-12-05 18:09:35","41.83084435969658","-71.51278198581429","41.723683023721556","-71.40201179999997","5.06817007065","815.0","815.0","","0","0","0","0"
"6306899315645","30","1775790","1775800","2016-11-14 13:22:13","2016-11-14 14:54:58","42.02821255980548","-71.94301185705292","42.12830874147491","-72.73399223057953","59.87504053118","4670.0","5565.0","via:42.170635610579815,-72.45510256290098","1","345.0","345.0","345.0"
"5886254485384","30","1715110","1715998","2016-11-10 13:51:38","2016-11-10 14:53:28","41.78142841748184","-71.36515343917947","42.23005749999999","-71.75357429999997","46.2276992798","3710.0","3710.0","","0","0","0","0"
"5813350971905","30","1704004","1705790","2016-11-09 13:03:03","2016-11-09 15:28:23","43.410086711165064","-71.98965195024314","42.23005749999999","-71.75357429999997","127.51149749749999","7530.0","8720.0","via:43.11001244184385,-71.47770309432723","1","1190.0","1190.0","1190.0"
"5642491916261","30","1679379","1679933","2016-11-07 16:37:23","2016-11-07 16:45:23","42.23005749999999","-71.75357429999997","42.23914441344695","-71.7529465451188","2.65921998024","480.0","480.0","","0","0","0","0"
"5675670094965","30","1679934","1689240","2016-11-07 17:30:43","2016-11-07 17:40:23","42.23005749999999","-71.75357429999997","42.27788448921919","-71.67530507713522","6.97738981247","580.0","580.0","","0","0","0","0"
"5430928003646","30","1647864","1647868","2016-11-04 10:01:43","2016-11-04 11:22:33","42.170855633131964","-71.72636379980295","41.63403444116103","-71.48136503268921","54.3366012573","4850.0","4850.0","","0","0","0","0"
"5446128658916","30","1649736","1650605","2016-11-04 15:12:28","2016-11-04 16:37:18","42.331248294071756","-71.07224644913939","42.23005749999999","-71.75357429999997","48.300500869699995","3150.0","5090.0","via:42.245142560567,-71.5914936138304","1","1940.0","1940.0","1940.0"
"5450377027027","30","1650607","1651021","2016-11-04 17:48:58","2016-11-04 18:31:43","41.916287150465045","-72.25950570123001","42.115374422856654","-71.79314369906164","40.9906005859","2565.0","2565.0","","0","0","0","0"
"5376523852929","30","1639590","1639593","2016-11-03 10:47:23","2016-11-03 12:08:38","42.6503045567588","-71.6614805591147","42.71768299810569","-72.26878359281704","46.4660987854","4875.0","4875.0","","0","0","0","0"
"5377451902183","30","1639594","1639872","2016-11-03 15:48:58","2016-11-03 16:42:28","42.23005749999999","-71.75357429999997","41.99872517762131","-71.41111894617012","33.6082992554","3210.0","3210.0","","0","0","0","0"
"5376494340314","30","1639585","1639589","2016-11-03 09:21:33","2016-11-03 09:24:53","42.23005749999999","-71.75357429999997","42.244902874999475","-71.7585504954728","1.59034001827","200.0","200.0","","0","0","0","0"
"5372402708666","30","1638961","1638965","2016-11-02 10:43:13","2016-11-02 11:04:13","42.23005749999999","-71.75357429999997","42.32950138369065","-71.75038935531913","10.3809995651","1260.0","1260.0","","0","0","0","0"
"5372340428235","30","1638950","1638957","2016-11-02 09:15:08","2016-11-02 09:29:48","42.23005749999999","-71.75357429999997","42.25210976904953","-71.81835878491813","7.1020898819","880.0","880.0","","0","0","0","0"
"5372746896560","30","1638967","1639064","2016-11-02 12:47:43","2016-11-02 13:14:28","42.23005749999999","-71.75357429999997","42.3326021748656","-71.78792428757053","9.47898960114","1605.0","1605.0","","0","0","0","0"
"5376438594483","30","1639577","1639580","2016-11-02 17:11:58","2016-11-02 18:53:23","42.17319218690747","-72.71826249026284","42.10923243350301","-71.82833765151412","67.895898819","3825.0","6085.0","via:42.169257053304285,-72.45278130480698","1","2260.0","2260.0","2260.0"
"5375782782977","30","1639383","1639574","2016-11-02 15:07:28","2016-11-02 16:16:48","42.23005749999999","-71.75357429999997","42.09478477993398","-72.60566868932133","60.538708210029995","3950.0","4160.0","via:42.23344981832487,-71.74663919166761","1","210.0","210.0","210.0"
"5372169978370","30","1638925","1638930","2016-11-01 09:56:18","2016-11-01 10:29:18","42.23005749999999","-71.75357429999997","42.11388504188031","-71.4614324778097","27.942199707","1980.0","1980.0","","0","0","0","0"
"5372248647201","30","1638938","1638941","2016-11-01 13:41:38","2016-11-01 14:24:58","41.86981358034169","-71.53259107386363","42.26105924732181","-71.79780048892005","39.0649986267","2600.0","2600.0","","0","0","0","0"
"5371206331928","30","1638774","1638787","2016-10-27 11:37:18","2016-10-27 15:36:13","42.28160135907994","-71.68330343092327","42.167840614589316","-72.28980502814528","105.29219841954","8180.0","14335.0","via:42.24983165804485,-71.71491738218448","1","285.0","285.0","285.0"
"5371422653193","30","1638812","1638815","2016-10-28 15:18:28","2016-10-28 16:31:23","41.802431523690295","-71.3575717460983","42.23005749999999","-71.75357429999997","47.3174991608","3910.0","4375.0","via:42.03545764893725,-71.61862253900318","1","465.0","465.0","465.0"
"5371393154581","30","1638808","1638810","2016-10-28 10:32:58","2016-10-28 11:16:58","42.23005749999999","-71.75357429999997","42.235643508129264","-71.44011713821314","21.402299881","2640.0","2640.0","","0","0","0","0"
"5372071643140","30","1638910","1638915","2016-10-31 16:20:38","2016-10-31 17:26:33","42.33153138124604","-71.07242503328425","42.2912927377219","-71.48802015760269","31.93019056317","2395.0","3955.0","via:42.31162187553429,-71.42897654166447","1","1560.0","1560.0","1560.0"
"5372107699285","30","1638917","1638919","2016-10-31 18:46:58","2016-10-31 19:12:43","42.23005749999999","-71.75357429999997","42.341089422627846","-71.62957910745808","21.7565994263","1545.0","1545.0","","0","0","0","0"
"5371996253406","30","1638899","1638903","2016-10-31 11:17:28","2016-10-31 12:42:43","42.23005749999999","-71.75357429999997","41.80511279346918","-71.52405806788404","41.30683898923","3660.0","5115.0","via:42.19163719822526,-71.77059424501013","1","1455.0","1455.0","1455.0"
